file,algorithm,selfreport,compressedsize_mb,mem_mb,time_sec
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim,57.782055,1009.9147844314575,4312.7265625,90.94
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim-gv,63.466685,1009.9147844314575,6916.9140625,74.56
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim-gjkw,56.331867,1009.9147844314575,6943.8828125,86.69
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim-sig,181.475277,1009.9147844314575,3427.09765625,202.32
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim,8.333008,210.34186840057373,977.5859375,14.37
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim-gv,13.117042,210.34186840057373,2942.31640625,16.87
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim-gjkw,19.489775,210.34186840057373,2805.2890625,25.12
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim-sig,134.828415,210.34186840057373,825.6875,131.05
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim,261.298219,4328.409059524536,16368.5859375,379.34
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim-gjkw,0,0,0,0
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim-sig,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim,0.25309,10.070051193237305,43.421875,0.68
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim-gv,0.423105,10.070051193237305,118.05859375,0.75
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim-gjkw,0.470523,10.070051193237305,83.25390625,0.83
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim-sig,2.301521,10.070051193237305,49.921875,2.59
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim,0.000149,0.02542877197265625,4.53515625,0.02
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim-gv,0.000351,0.02542877197265625,4.609375,0.02
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim-gjkw,0.000551,0.02542877197265625,4.734375,0.02
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim-sig,0.000799,0.02542877197265625,4.4765625,0.02
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim,30.21894,319.5420799255371,2024.9375,48.62
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim-gjkw,72.47841,319.5420799255371,5476.48046875,86.24
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim-sig,345.440293,319.5420799255371,1839.546875,327.25
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim,35.721228,360.6594476699829,3083.79296875,59.24
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim-gjkw,122.459814,360.6594476699829,5673.56640625,122.48
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim-sig,236.97495,360.6594476699829,2581.19140625,234.99
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim,0.35271,10.525578498840332,97.046875,0.91
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim-gv,0.288771,10.525578498840332,132.5078125,0.77
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim-gjkw,0.562732,10.525578498840332,184.37890625,1.09
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim-sig,1.007056,10.525578498840332,105.7109375,1.51
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim,0.620258,24.519505500793457,135.6796875,1.7
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim-gv,0.876567,24.519505500793457,361.46875,1.75
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim-gjkw,1.109623,24.519505500793457,294.3671875,2.13
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim-sig,3.421266,24.519505500793457,132.4453125,4.06
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim,5.188299,76.61206150054932,411.12890625,8.22
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim-gv,4.930973,76.61206150054932,1559.75390625,6.77
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim-gjkw,4.151051,76.61206150054932,764.3359375,6.92
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim-sig,14.011292,76.61206150054932,307.29296875,15.89
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim,0.328593,16.508320808410645,95.859375,1.04
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim-gv,10.354502,16.508320808410645,509.15625,7.59
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim-gjkw,0.996187,16.508320808410645,276.58203125,1.57
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim-sig,12.487225,16.508320808410645,85.71875,12.33
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim,31.939371,414.4149332046509,2123.671875,47.7
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim-gv,345.049114,414.4149332046509,6249.69140625,279.17
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim-gjkw,38.554115,414.4149332046509,5076.265625,53.67
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim-sig,50.492444,414.4149332046509,1910.31640625,62.32
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim,0.338785,12.622173309326172,98.30859375,1.03
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim-gv,1.222954,12.622173309326172,249.5859375,1.8
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim-gjkw,1.324672,12.622173309326172,209.05078125,1.9
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim-sig,6.454453,12.622173309326172,101.9375,6.7
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim,27.683629,258.55202293395996,2691.0078125,45.39
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim-gjkw,68.788537,258.55202293395996,6636.26171875,84.39
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim-sig,189.676023,258.55202293395996,2131.8515625,196.74
