file,algorithm,selfreport,compressedsize_mb,mem_mb,time_sec
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim,68.079222,1009.9147844314575,4312.6640625,96.33
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim-gv,68.465642,1009.9147844314575,6834.46484375,74.14
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim-gjkw,61.530524,1009.9147844314575,6944.52734375,88.24
ltsbenchmarks/vlts-benchmarks/vasy_8082_42933/vasy_8082_42933.aut,bisim-sig,194.243744,1009.9147844314575,3425.72265625,209.54
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim,9.136432,210.34186840057373,975.34375,15.11
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim-gv,14.682148,210.34186840057373,2916.00390625,17.97
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim-gjkw,21.015753,210.34186840057373,2805.2421875,27.21
ltsbenchmarks/vlts-benchmarks/cwi_2165_8723/cwi_2165_8723.aut,bisim-sig,141.383845,210.34186840057373,829.1953125,137.01
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim,276.038112,4328.409059524536,16698.0078125,403.4
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim-gjkw,0,0,0,0
ltsbenchmarks/vlts-benchmarks/cwi_33949_165318/cwi_33949_165318.aut,bisim-sig,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim,0.360877,10.070051193237305,47.9921875,0.75
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim-gv,0.561662,10.070051193237305,121.6328125,0.87
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim-gjkw,0.56287,10.070051193237305,91.01171875,0.98
ltsbenchmarks/vlts-benchmarks/vasy_52_318/vasy_52_318.aut,bisim-sig,2.043758,10.070051193237305,47.98828125,2.36
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim,0.000148,0.02542877197265625,4.5703125,0.02
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim-gv,0.000368,0.02542877197265625,4.67578125,0.02
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim-gjkw,0.000556,0.02542877197265625,4.765625,0.02
ltsbenchmarks/vlts-benchmarks/vasy_0_1/vasy_0_1.aut,bisim-sig,0.000789,0.02542877197265625,4.54296875,0.02
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim,33.589796,319.5420799255371,2030.01171875,51.88
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim-gjkw,93.165628,319.5420799255371,4349.01953125,98.9
ltsbenchmarks/vlts-benchmarks/vasy_4220_13944/vasy_4220_13944.aut,bisim-sig,366.100681,319.5420799255371,1815.66796875,347.04
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim,42.515327,360.6594476699829,2515.03515625,64.44
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim-gjkw,126.784814,360.6594476699829,4881.3984375,125.31
ltsbenchmarks/vlts-benchmarks/vasy_4338_15666/vasy_4338_15666.aut,bisim-sig,236.847838,360.6594476699829,2581.171875,238.11
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim,0.301444,10.525578498840332,78.96875,0.83
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim-gv,0.304828,10.525578498840332,165.6484375,0.77
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim-gjkw,0.537708,10.525578498840332,175.046875,1.01
ltsbenchmarks/vlts-benchmarks/vasy_720_390/vasy_720_390.aut,bisim-sig,0.96616,10.525578498840332,99.5,1.44
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim,0.579347,24.519505500793457,135.71484375,1.48
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim-gv,0.771911,24.519505500793457,358.1015625,1.53
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim-gjkw,1.031998,24.519505500793457,295.71484375,1.89
ltsbenchmarks/vlts-benchmarks/vasy_386_1171/vasy_386_1171.aut,bisim-sig,3.470801,24.519505500793457,131.453125,4.12
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim,5.606549,76.61206150054932,414.5859375,9.15
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim-gv,5.528703,76.61206150054932,1348.984375,7.82
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim-gjkw,4.598639,76.61206150054932,767.58203125,7.73
ltsbenchmarks/vlts-benchmarks/cwi_566_3984/cwi_566_3984.aut,bisim-sig,13.863196,76.61206150054932,312.25390625,16.65
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim,0.312956,16.508320808410645,93.53125,0.98
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim-gv,10.596805,16.508320808410645,476.43359375,7.8
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim-gjkw,1.154066,16.508320808410645,294.26171875,1.81
ltsbenchmarks/vlts-benchmarks/cwi_371_641/cwi_371_641.aut,bisim-sig,15.091399,16.508320808410645,84.87890625,14.86
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim,35.358363,414.4149332046509,2124.4296875,50.69
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim-gv,356.209981,414.4149332046509,5920.1484375,285.44
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim-gjkw,41.903702,414.4149332046509,5083.44140625,55.97
ltsbenchmarks/vlts-benchmarks/vasy_6020_19353/vasy_6020_19353.aut,bisim-sig,54.134694,414.4149332046509,1910.359375,66.4
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim,0.435991,12.622173309326172,104.8671875,1.26
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim-gv,1.592751,12.622173309326172,254.40625,2.23
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim-gjkw,1.460859,12.622173309326172,195.56640625,2.15
ltsbenchmarks/vlts-benchmarks/vasy_116_368/vasy_116_368.aut,bisim-sig,7.841358,12.622173309326172,107.6328125,8.11
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim,29.530528,258.55202293395996,2690.875,48.92
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim-gv,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim-gjkw,72.481289,258.55202293395996,7267.73828125,90.17
ltsbenchmarks/vlts-benchmarks/vasy_2581_11442/vasy_2581_11442.aut,bisim-sig,203.351962,258.55202293395996,2131.890625,209.01
ltsbenchmarks/vlts-benchmarks/vasy_40_60/vasy_40_60.aut,bisim,0.021643,1.0746326446533203,21.63671875,0.15
ltsbenchmarks/vlts-benchmarks/vasy_40_60/vasy_40_60.aut,bisim-gv,6.940283,1.0746326446533203,87.26171875,5.8
ltsbenchmarks/vlts-benchmarks/vasy_40_60/vasy_40_60.aut,bisim-gjkw,0.235019,1.0746326446533203,53.89453125,0.34
ltsbenchmarks/vlts-benchmarks/vasy_40_60/vasy_40_60.aut,bisim-sig,0,0,0,0
ltsbenchmarks/vlts-benchmarks/vasy_65_2621/vasy_65_2621.aut,bisim,5.336913,109.71659851074219,553.44140625,10.82
ltsbenchmarks/vlts-benchmarks/vasy_65_2621/vasy_65_2621.aut,bisim-gv,101.394979,109.71659851074219,1234.53125,77.42
ltsbenchmarks/vlts-benchmarks/vasy_65_2621/vasy_65_2621.aut,bisim-gjkw,13.650557,109.71659851074219,1696.66015625,18.2
ltsbenchmarks/vlts-benchmarks/vasy_65_2621/vasy_65_2621.aut,bisim-sig,7.379857,109.71659851074219,522.296875,12.55
ltsbenchmarks/vlts-benchmarks/vasy_10_56/vasy_10_56.aut,bisim,0.016647,1.2105607986450195,11.109375,0.1
ltsbenchmarks/vlts-benchmarks/vasy_10_56/vasy_10_56.aut,bisim-gv,0.045824,1.2105607986450195,15.6328125,0.12
ltsbenchmarks/vlts-benchmarks/vasy_10_56/vasy_10_56.aut,bisim-gjkw,0.036285,1.2105607986450195,16.734375,0.1
ltsbenchmarks/vlts-benchmarks/vasy_10_56/vasy_10_56.aut,bisim-sig,0.548104,1.2105607986450195,16.953125,0.61
ltsbenchmarks/vlts-benchmarks/vasy_1_4/vasy_1_4.aut,bisim,0.00059,0.09890937805175781,4.8828125,0.03
ltsbenchmarks/vlts-benchmarks/vasy_1_4/vasy_1_4.aut,bisim-gv,0.001022,0.09890937805175781,5.171875,0.03
ltsbenchmarks/vlts-benchmarks/vasy_1_4/vasy_1_4.aut,bisim-gjkw,0.002172,0.09890937805175781,5.68359375,0.03
ltsbenchmarks/vlts-benchmarks/vasy_1_4/vasy_1_4.aut,bisim-sig,0.003925,0.09890937805175781,4.75390625,0.03
ltsbenchmarks/vlts-benchmarks/cwi_142_925/cwi_142_925.aut,bisim,0.666956,16.679983139038086,98.05078125,1.35
ltsbenchmarks/vlts-benchmarks/cwi_142_925/cwi_142_925.aut,bisim-gv,0.738932,16.679983139038086,235.5390625,1.32
ltsbenchmarks/vlts-benchmarks/cwi_142_925/cwi_142_925.aut,bisim-gjkw,0.656472,16.679983139038086,168.28515625,1.34
ltsbenchmarks/vlts-benchmarks/cwi_142_925/cwi_142_925.aut,bisim-sig,2.365954,16.679983139038086,81.046875,2.93
ltsbenchmarks/vlts-benchmarks/cwi_214_684/cwi_214_684.aut,bisim,0.471326,14.376323699951172,111.109375,1.14
ltsbenchmarks/vlts-benchmarks/cwi_214_684/cwi_214_684.aut,bisim-gv,9.484023,14.376323699951172,437.41796875,7.82
ltsbenchmarks/vlts-benchmarks/cwi_214_684/cwi_214_684.aut,bisim-gjkw,1.096652,14.376323699951172,222.6953125,1.69
ltsbenchmarks/vlts-benchmarks/cwi_214_684/cwi_214_684.aut,bisim-sig,26.210256,14.376323699951172,167.16015625,25.11
ltsbenchmarks/vlts-benchmarks/vasy_18_73/vasy_18_73.aut,bisim,0.020519,1.4556121826171875,15.14453125,0.11
